ID.Cell.per.Trip,Area,Site,Age,Year,Total.Angler.Hours,Grid.Cell.ID,Barred Sand Bass,Bat Ray,Bigmouth Sole,Black Rockfish,Black-and-Yellow Rockfish,Blacksmith,Blue Rockfish,Bocaccio,Brown Rockfish,Buffalo Sculpin,Bull Sculpin,Cabezon,Calico Rockfish,California Halibut,California Lizardfish,California Scorpionfish,California Sheephead,Canary Rockfish,Chilipepper Rockfish,China Rockfish,Chinook Salmon,Common Thresher Shark,Copper Rockfish,Deacon Rockfish,Fantail Sole,Freckled Rockfish,Garibaldi,Gopher Rockfish,Grass Rockfish,Halfmoon,Honeycomb Rockfish,Jack Mackerel,Jack Smelt,Kelp Bass,Kelp Greenling,Kelp Rockfish,Lingcod,Longfin Sanddab,Mackerel (Family Scombridae),Northern Anchovy,Ocean Whitefish,Olive or Yellowtail Rockfish,Olive Rockfish,Opaleye,Pacific  (Chub) Mackerel,Pacific Barracuda,Pacific Bonito,Pacific Halibut,Pacific Sanddab,Pacific Sardine,Painted Greenling,Pelagic Stingray,Petrale Sole,Pile Perch,Quillback Rockfish,Rock Greenling,Rock Sole,Rock Wrasse,Rosy Rockfish,Rubberlip Seaperch,Salema,Sand Sole,Sanddab spp.,Sarcastic Fringehead,Scalyhead Sculpin,Senorita,Sharpnose Surfperch,Silversides (Family Atherinopsidae),Soupfin Shark,Speckled Sanddab,Spiny Dogfish,Squarespot Rockfish,Starry Rockfish,Striped Seaperch,Tiger Rockfish,Top smelt,Treefish,Tubesnout,UnID Blue Rockfish,Unknown,Unknown rockfish,Vermilion Rockfish,White Croaker,White Seabass,Widow Rockfish,Wolf Eel,Yelloweye Rockfish,Yellowfin Croaker,Yellowtail Jack,Yellowtail Rockfish,Total
SWR07181805,Swamis,REF,New,2018,5.933333333,SW05,0.085220792,0,0,0,0,0,0,0,0.116521525,0,0,0,0,0,0,0.079700401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087611421,0,0,0,0,0,0,0.431084471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800138611
SWR07181819,Swamis,REF,New,2018,9.116666667,SW19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021226681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242697944,0,0,0,0,0,0,0.019918273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283842898
SWR071818RR,Swamis,REF,New,2018,2.966666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWR07191802,Swamis,REF,New,2018,9.816666667,SW02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200934169,0.082829264,0,0,0,0,1.01145639,0,0,0,0,0,0,0.021071947,0,0,0,0,0.027628426,0,0,0,0,0,0,0.051486708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069327074,0,0,0,0,0,0,0,0,0,0,0,0,0,1.464733979
SWR07191803,Swamis,REF,New,2018,2.3,SW03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10022928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10022928
SWR071918RR,Swamis,REF,New,2018,6.35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWR07251903,Swamis,REF,New,2019,10.975,SW03,0.016099495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04656098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062660475
SWR07251916,Swamis,REF,New,2019,9.741666667,SW16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418102707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418102707
SWR08141916,Swamis,REF,New,2019,8.933333333,SW16,0.159115884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036636446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130202799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325955129
SWR08141918,Swamis,REF,New,2019,9.183333333,SW18,0.160793227,0,0,0,0,0,0,0,0.022839704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144147223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327780154
SWR08151902,Swamis,REF,New,2019,9.791666667,SW02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089864089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01737186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150714255
SWR08151905,Swamis,REF,New,2019,5.841666667,SW05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16906372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16906372
SWR08151906,Swamis,REF,New,2019,3.75,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWR081519RR,Swamis,REF,New,2019,3.658333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWR08161705,Swamis,REF,New,2017,9.555,SW05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364441679,0.00312363,0,0,0,0,0,0,0,0,0,0,0,0,0.036256187,0,0,0,0,0,0,0,0,0,0,0,0,0.093739666,0,0,0,0,0,0,0,0.006596583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504157744
SWR08161715,Swamis,REF,New,2017,7.638333332,SW15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044582777,0,0,0,0,0,0,0.029323062,0,0,0,0,0.049802085,0,0,0,0,0,0.066900296,0,0.113240879,0,0,0,0,0.195443956,0,0.039022792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538315846
SWR08161716,Swamis,REF,New,2017,3.346666666,SW16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060478424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214765296,0,0,0,0,0,0,0.27524372
SWR08161717,Swamis,REF,New,2017,6.808333333,SW17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074802487,0,0,0,0,0,0,0.037588685,0,0,0,0,0,0,0,0,0,0,0,0,0.163739868,0,0,0,0,0.02350713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299638169
SWR08161718,Swamis,REF,New,2017,3.171666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWR081617RR,Swamis,REF,New,2017,2.881666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWR08161815,Swamis,REF,New,2018,11.84166667,SW15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397281,0,0,0,0,0,0,0,0,0,0,0.051259657,0,0.085579783,0,0,0,0,0.181365117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328601838
SWR08161817,Swamis,REF,New,2018,12.725,SW17,0.077078142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015207589,0.048657228,0,0,0,0,0,0,0,0,0,0,0.013881517,0,0,0,0,0,0.104018375,0,0.014825358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273668209
SWR08171802,Swamis,REF,New,2018,7.458333332,SW02,0,0,0,0,0,0,0,0,0.018818966,0,0,0,0,0,0,0.053291511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021110142,0,0,0,0,0,0,0.024347029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117567647
SWR08171806,Swamis,REF,New,2018,6.158333334,SW06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012353495,0.017263397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117475748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14709264
SWR08231702,Swamis,REF,New,2017,8.787500001,SW02,0.015362447,0,0,0,0,0,0,0,0.015972475,0,0,0,0,0,0.005607349,0.2406298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199149304,0,0,0,0,0,0,0.012067277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488788651
SWR08231703,Swamis,REF,New,2017,9.157000001,SW03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175573248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232781553,0,0,0,0,0,0,0.408354802
SWR08231716,Swamis,REF,New,2017,9.799166667,SW16,0.020450571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025604289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052147981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098202841
SWR08231719,Swamis,REF,New,2017,9.560000001,SW19,0.093427261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27279249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070256566,0,0,0,0,0,0,0.436476317
SWR08281903,Swamis,REF,New,2019,7.325,SW03,0.015952069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015952069
SWR08281904,Swamis,REF,New,2019,2.433333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWR08281916,Swamis,REF,New,2019,11.175,SW16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027236647,0,0,0,0,0.165814024,0,0,0,0,0,0,0.101219829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2942705
TDR06291901,Trinidad,REF,New,2019,3,TD01,0,0,0,8.107040537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.107040537
TDR06291902,Trinidad,REF,New,2019,2.933333333,TD02,0,0,0,1.734004254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853004498,0,0,0,0,0,0,0,0,2.587008752
TDR06291903,Trinidad,REF,New,2019,2.999999999,TD03,0,0,0,3.117026502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162585175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494277496,3.773889173
TDR06291904,Trinidad,REF,New,2019,3.25,TD04,0,0,0,2.673738766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.430858792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077801011,5.182398569
TDR06301906,Trinidad,REF,New,2019,2.95,TD06,0,0,0,7.247616703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.247616703
TDR06301908,Trinidad,REF,New,2019,2.966666667,TD08,0,0,0,8.578190175,0,0,0.260975981,0,0,0,0,0,0,0,0,0,0,0.610862599,0,0,0,0,0,0.549419163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28148327,10.28093119
TDR06301910,Trinidad,REF,New,2019,3,TD10,0,0,0,4.510241989,0,0,1.906057461,0,0,0,0,0,0,0,0,0,0,0,0,0.313993299,0,0,0,0.354599558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.084892307
TDR06301911,Trinidad,REF,New,2019,2.933333334,TD11,0,0,0,9.843263281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.843263281
TDR07131801,Trinidad,REF,New,2018,3.066666667,TD01,0,0,0,13.79016894,0,0,0,0,0.456926596,0,0,0,0,0,0,0,0,0.792101813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096316903,0,0,0,0,0,0,0,0.113525988,15.24904024
TDR07131802,Trinidad,REF,New,2018,3,TD02,0,0,0,11.85294935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85294935
TDR07131803,Trinidad,REF,New,2018,3.066666667,TD03,0,0,0,4.913554888,0,0,0.055120618,0,0,0,0,0,0,0,0,0,0,0,0,0.7406526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.709328106
TDR07131804,Trinidad,REF,New,2018,2.933333333,TD04,0,0,0,4.930413715,0,0,0.976193292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251306898,6.157913906
TDR07131901,Trinidad,REF,New,2019,2.966666667,TD01,0,0,0,8.546560734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177429843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.723990577
TDR07131903,Trinidad,REF,New,2019,3.066666666,TD03,0,0,0,6.289825949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498616279,0,0.548193499,0,0,0,0.159050715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.495686441
TDR07131904,Trinidad,REF,New,2019,3.066666667,TD04,0,0,0,6.91145588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100559622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.773575395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.170734586,0,0,0.092102223,10.04842771
TDR07131905,Trinidad,REF,New,2019,2.966666666,TD05,0,0,0,3.298727918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238852718,0,0,0,0.190951666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180438237,3.908970539
TDR07141906,Trinidad,REF,New,2019,3,TD06,0,0,0,7.442713816,0,0,0,0,0,0,0,0.819807872,0,0,0,0,0,0.412888418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055079394,0,0.906494091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63698359
TDR07141908,Trinidad,REF,New,2019,2.983333334,TD08,0,0,0,5.12127599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049073881,0,0,0,0,0,0,0,0,0,0,0.32806912,5.498418991
TDR07141909,Trinidad,REF,New,2019,2.966666666,TD09,0,0,0,3.598942818,0,0,0,0,0,0,0,0.486957111,0,0,0,0,0,0,0,0,0,0,0.39465893,0,0,0,0,0,0,0,0,0,0,0,0.140691975,0,2.384923902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.006174736
TDR07141911,Trinidad,REF,New,2019,2.966666666,TD11,0,0,0,3.589643086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.589643086
TDR07261806,Trinidad,REF,New,2018,3.266666667,TD06,0,0,0,16.99573677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449462932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576580063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.02177976
TDR07261808,Trinidad,REF,New,2018,3.066666666,TD08,0,0,0,5.399321702,0,0,0.483158015,0,0,0,0,0,0,0,0,0,0,0.901275708,0,0,0,0,0,0.414503355,0,0,0,0,0,0,0,0,0,0,0,0,9.106357574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119616445,0,0,0,0,0,0,0,0,16.4242328
TDR07261810,Trinidad,REF,New,2018,3.2,TD10,0,0,0,11.59892206,0,0,1.159189213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815269587,0,0,0,0,0,0,0,0,0,0,0,0,2.677274025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224012183,16.47466707
TDR07261811,Trinidad,REF,New,2018,3.266666666,TD11,0,0,0,16.93884668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.93884668
TDR07271801,Trinidad,REF,New,2018,3.266666666,TD01,0,0,0,10.35647593,0,0,0,0,0.101478685,0,0,0,0,0,0,0,0,0.906624323,0,0,0,0,0.8268902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525061905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71653105
TDR07271802,Trinidad,REF,New,2018,3.266666667,TD02,0,0,0,11.46086357,0,0,0.135416778,0,0,0,0,0,0,0,0,0,0,0.338655142,0,0,0,0,0.522956179,0.2467454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213150834,12.9177879
